Abstract Loop,Total Files,|,Total in File,keyMode,triadMode,formMode,beatMode,File
0min7_5maj_7min_,22,|,28,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.6_0.25.csv
0min7_5maj_7min_,22,|,28,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.5_0.25.csv
0min7_5maj_7min_,22,|,29,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.4_0.25.csv
0min7_5maj_7min_,22,|,28,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.9_0.25.csv
0min7_5maj_7min_,22,|,29,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.0_0.25.csv
0min7_5maj_7min_,22,|,29,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.7_0.25.csv
0min7_5maj_7min_,22,|,29,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.8_0.25.csv
57_5maj_7maj7_7sus4(b7|9)_,12,|,8,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.5_0.25.csv
57_5maj_7maj7_7sus4(b7|9)_,12,|,8,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.5_0.25.csv
57_5maj_7maj7_7sus4(b7|9)_,12,|,8,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.8_0.25.csv
57_5maj_7maj7_7sus4(b7|9)_,12,|,8,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.0_0.25.csv
57_5maj_7maj7_7sus4(b7|9)_,12,|,8,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.0_0.25.csv
57_5maj_7maj7_7sus4(b7|9)_,12,|,8,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.7_0.25.csv
57_5maj_7maj7_7sus4(b7|9)_,12,|,8,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.9_0.25.csv
57_5maj_7maj7_7sus4(b7|9)_,12,|,8,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.6_0.25.csv
57_5maj_7maj7_7sus4(b7|9)_,12,|,8,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.6_0.25.csv
57_5maj_7maj7_7sus4(b7|9)_,12,|,8,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.9_0.25.csv
57_5maj_7maj7_7sus4(b7|9)_,12,|,8,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.7_0.25.csv
57_5maj_7maj7_7sus4(b7|9)_,12,|,8,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.8_0.25.csv
2maj_10maj6(9)_,12,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.5_0.25.csv
2maj_10maj6(9)_,12,|,14,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.5_0.25.csv
2maj_10maj6(9)_,12,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.8_0.25.csv
2maj_10maj6(9)_,12,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.0_0.25.csv
2maj_10maj6(9)_,12,|,14,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.0_0.25.csv
2maj_10maj6(9)_,12,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.7_0.25.csv
2maj_10maj6(9)_,12,|,14,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.9_0.25.csv
2maj_10maj6(9)_,12,|,14,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.6_0.25.csv
2maj_10maj6(9)_,12,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.6_0.25.csv
2maj_10maj6(9)_,12,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.9_0.25.csv
2maj_10maj6(9)_,12,|,14,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.7_0.25.csv
2maj_10maj6(9)_,12,|,14,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.8_0.25.csv
0maj_2maj_9min7_1maj_,2,|,23,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.5_0.25.csv
0maj_2maj_9min7_1maj_,2,|,23,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.5_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.8_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.5_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.7_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.9_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.0_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.0_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.9_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.5_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.6_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.8_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.7_0.25.csv
0maj_7min_0min7_5maj_,14,|,21,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.6_0.25.csv
0maj_9maj_5maj_8maj_0maj_10maj_11min7_0no3_7maj_1maj_9maj_,10,|,10,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.7_0.25.csv
0maj_9maj_5maj_8maj_0maj_10maj_11min7_0no3_7maj_1maj_9maj_,10,|,10,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.8_0.25.csv
0maj_9maj_5maj_8maj_0maj_10maj_11min7_0no3_7maj_1maj_9maj_,10,|,10,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.5_0.25.csv
0maj_9maj_5maj_8maj_0maj_10maj_11min7_0no3_7maj_1maj_9maj_,10,|,10,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.9_0.25.csv
0maj_9maj_5maj_8maj_0maj_10maj_11min7_0no3_7maj_1maj_9maj_,10,|,10,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.7_0.25.csv
0maj_9maj_5maj_8maj_0maj_10maj_11min7_0no3_7maj_1maj_9maj_,10,|,10,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.8_0.25.csv
0maj_9maj_5maj_8maj_0maj_10maj_11min7_0no3_7maj_1maj_9maj_,10,|,10,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.6_0.25.csv
0maj_9maj_5maj_8maj_0maj_10maj_11min7_0no3_7maj_1maj_9maj_,10,|,10,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.9_0.25.csv
0maj_9maj_5maj_8maj_0maj_10maj_11min7_0no3_7maj_1maj_9maj_,10,|,10,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.5_0.25.csv
0maj_9maj_5maj_8maj_0maj_10maj_11min7_0no3_7maj_1maj_9maj_,10,|,10,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.6_0.25.csv
7maj_7maj_10maj(9)_,21,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.7_0.25.csv
7maj_7maj_10maj(9)_,21,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.5_0.25.csv
7maj_7maj_10maj(9)_,21,|,13,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.5_0.25.csv
7maj_7maj_10maj(9)_,21,|,18,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.2_0.25.csv
7maj_7maj_10maj(9)_,21,|,29,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.0_0.25.csv
7maj_7maj_10maj(9)_,21,|,40,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.2_0.25.csv
7maj_7maj_10maj(9)_,21,|,40,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.3_0.25.csv
7maj_7maj_10maj(9)_,21,|,13,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.6_0.25.csv
7maj_7maj_10maj(9)_,21,|,40,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.5_0.25.csv
7maj_7maj_10maj(9)_,21,|,40,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.4_0.25.csv
7maj_7maj_10maj(9)_,21,|,27,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.4_0.25.csv
7maj_7maj_10maj(9)_,21,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.6_0.25.csv
7maj_7maj_10maj(9)_,21,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv
7maj_7maj_10maj(9)_,21,|,29,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.7_0.25.csv
7maj_7maj_10maj(9)_,21,|,29,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.8_0.25.csv
7maj_7maj_10maj(9)_,21,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.8_0.25.csv
7maj_7maj_10maj(9)_,21,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.0_0.25.csv
7maj_7maj_10maj(9)_,21,|,29,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.9_0.25.csv
7maj_7maj_10maj(9)_,21,|,27,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.5_0.25.csv
7maj_7maj_10maj(9)_,21,|,29,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv
7maj_7maj_10maj(9)_,21,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.9_0.25.csv
5nc_7nc_,34,|,24,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.9_0.25.csv
5nc_7nc_,34,|,24,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.5_0.25.csv
5nc_7nc_,34,|,31,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.7_0.25.csv
5nc_7nc_,34,|,11,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.5_0.25.csv
5nc_7nc_,34,|,24,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.9_0.25.csv
5nc_7nc_,34,|,24,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv
5nc_7nc_,34,|,11,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.0_0.25.csv
5nc_7nc_,34,|,26,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.4_0.25.csv
5nc_7nc_,34,|,24,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.6_0.25.csv
5nc_7nc_,34,|,26,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.5_0.25.csv
5nc_7nc_,34,|,11,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.6_0.25.csv
5nc_7nc_,34,|,24,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.7_0.25.csv
5nc_7nc_,34,|,30,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.2_0.25.csv
5nc_7nc_,34,|,30,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.3_0.25.csv
5nc_7nc_,34,|,11,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.7_0.25.csv
5nc_7nc_,34,|,13,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv
5nc_7nc_,34,|,24,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.0_0.25.csv
5nc_7nc_,34,|,24,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.3_0.25.csv
5nc_7nc_,34,|,26,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.9_0.25.csv
5nc_7nc_,34,|,26,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.8_0.25.csv
5nc_7nc_,34,|,24,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.5_0.25.csv
5nc_7nc_,34,|,13,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.2_0.25.csv
5nc_7nc_,34,|,11,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.8_0.25.csv
5nc_7nc_,34,|,30,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv
5nc_7nc_,34,|,13,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.5_0.25.csv
5nc_7nc_,34,|,24,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.2_0.25.csv
5nc_7nc_,34,|,28,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.8_0.25.csv
5nc_7nc_,34,|,27,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.0_0.25.csv
5nc_7nc_,34,|,11,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.9_0.25.csv
5nc_7nc_,34,|,24,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.8_0.25.csv
5nc_7nc_,34,|,27,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.6_0.25.csv
5nc_7nc_,34,|,28,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.0_0.25.csv
5nc_7nc_,34,|,26,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.7_0.25.csv
5nc_7nc_,34,|,24,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.4_0.25.csv
5min7_7min7_,43,|,16,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.8_0.25.csv
5min7_7min7_,43,|,12,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.5_0.25.csv
5min7_7min7_,43,|,12,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.7_0.25.csv
5min7_7min7_,43,|,23,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.2_0.25.csv
5min7_7min7_,43,|,35,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.3_0.25.csv
5min7_7min7_,43,|,10,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.6_0.25.csv
5min7_7min7_,43,|,31,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.2_0.25.csv
5min7_7min7_,43,|,14,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.6_0.25.csv
5min7_7min7_,43,|,35,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.4_0.25.csv
5min7_7min7_,43,|,13,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.5_0.25.csv
5min7_7min7_,43,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.0_0.25.csv
5min7_7min7_,43,|,26,False,1,True,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.4_0.25.csv
5min7_7min7_,43,|,14,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.7_0.25.csv
5min7_7min7_,43,|,11,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.5_0.25.csv
5min7_7min7_,43,|,19,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.5_0.25.csv
5min7_7min7_,43,|,26,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.5_0.25.csv
5min7_7min7_,43,|,26,False,1,True,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.5_0.25.csv
5min7_7min7_,43,|,24,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.0_0.25.csv
5min7_7min7_,43,|,31,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.0_0.25.csv
5min7_7min7_,43,|,41,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.4_0.25.csv
5min7_7min7_,43,|,23,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv
5min7_7min7_,43,|,10,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.5_0.25.csv
5min7_7min7_,43,|,11,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.7_0.25.csv
5min7_7min7_,43,|,35,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.2_0.25.csv
5min7_7min7_,43,|,24,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.9_0.25.csv
5min7_7min7_,43,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.9_0.25.csv
5min7_7min7_,43,|,41,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.5_0.25.csv
5min7_7min7_,43,|,19,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.4_0.25.csv
5min7_7min7_,43,|,12,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.6_0.25.csv
5min7_7min7_,43,|,14,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.8_0.25.csv
5min7_7min7_,43,|,10,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.7_0.25.csv
5min7_7min7_,43,|,19,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.9_0.25.csv
5min7_7min7_,43,|,35,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv
5min7_7min7_,43,|,23,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.0_0.25.csv
5min7_7min7_,43,|,19,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.3_0.25.csv
5min7_7min7_,43,|,23,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.9_0.25.csv
5min7_7min7_,43,|,31,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv
5min7_7min7_,43,|,33,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.3_0.25.csv
5min7_7min7_,43,|,35,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.5_0.25.csv
5min7_7min7_,43,|,24,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv
5min7_7min7_,43,|,17,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.8_0.25.csv
5min7_7min7_,43,|,11,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.6_0.25.csv
5min7_7min7_,43,|,19,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.8_0.25.csv
3maj_9nc_5nc_10maj_9min_,10,|,14,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.9_0.25.csv
3maj_9nc_5nc_10maj_9min_,10,|,15,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.7_0.25.csv
3maj_9nc_5nc_10maj_9min_,10,|,15,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.5_0.25.csv
3maj_9nc_5nc_10maj_9min_,10,|,15,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.5_0.25.csv
3maj_9nc_5nc_10maj_9min_,10,|,14,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.9_0.25.csv
3maj_9nc_5nc_10maj_9min_,10,|,15,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.8_0.25.csv
3maj_9nc_5nc_10maj_9min_,10,|,15,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.8_0.25.csv
3maj_9nc_5nc_10maj_9min_,10,|,15,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.6_0.25.csv
3maj_9nc_5nc_10maj_9min_,10,|,15,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.6_0.25.csv
3maj_9nc_5nc_10maj_9min_,10,|,15,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.7_0.25.csv
0maj_3maj_1dim_8mct_,5,|,9,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.8_0.25.csv
0maj_3maj_1dim_8mct_,5,|,9,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.5_0.25.csv
0maj_3maj_1dim_8mct_,5,|,9,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.9_0.25.csv
0maj_3maj_1dim_8mct_,5,|,9,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.6_0.25.csv
0maj_3maj_1dim_8mct_,5,|,9,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.7_0.25.csv
